RegionID,RegionName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
395146,"Trenton, NJ",176445,176621,176532,176809,177359,178310,178828,179238,179452,180034,179995,180048,180617,181721,183160,184060,184908,185655,186707,187847,189227,190433,192179,193953,195496,196748
395164,"Fayetteville, NC",249712,249350,251470,252955,255914,256778,257493,256925,256125,255482,255339,256279,256776,257925,258819,259800,259273,260262,261350,264011,266994,270201,273098,275489,277889,280229
394589,"Hickory, NC",130132,130575,131001,131790,132136,132306,132267,132523,132743,132815,133366,134010,134826,135199,135774,136158,136838,137730,138801,140000,141264,142944,144386,146077,147711,149712
394679,"Huntington, WV",146575,147188,147947,148600,149534,150286,151153,151938,152892,153842,154450,154852,155357,155970,156478,157050,157510,158195,158892,159824,160754,161790,163159,164786,166482,168290
394697,"Eugene, OR",101017,101445,101858,102288,102670,103186,103662,104171,104570,104914,104792,104666,104639,104781,104843,104770,104843,104838,104918,105021,105259,105614,106398,107237,108006,108643
394576,"Rockford, IL",300744,301286,302240,304136,306162,309738,312151,314482,315267,317208,317988,320192,322002,324912,327449,330018,332336,333479,335597,338372,342636,346530,351523,355821,360885,365322
395033,"Savannah, GA",117033,117284,118431,119273,120160,120418,120617,121254,121316,121522,121535,121257,121688,121643,122003,122012,122414,123033,123611,124003,125014,126222,127837,129776,131252,133255
395070,"Ann Arbor, MI",195906,196808,197881,198799,199465,199969,200793,201266,202132,202553,202862,202968,203311,203368,203269,203214,203782,204499,205251,206141,206868,207997,209430,211216,213125,215311
394332,"Ocala, FL",304524,306073,307625,307371,308528,309070,310050,310022,308213,306159,305046,306154,307541,308390,308460,309120,309875,310943,311791,313081,315208,317859,320420,322132,323451,325173
394927,"Kalamazoo, MI",152919,154341,155602,156300,156734,157076,157844,158705,159580,160419,160753,161722,162685,163067,163424,164197,165467,166664,167480,168413,169458,170810,172487,173928,175360,177209
394732,"Naples, FL",169277,170030,171393,173040,174273,174981,175231,175428,175541,175741,176051,176786,177639,178846,179739,180959,181792,183056,184589,186154,187995,189876,191768,193378,195030,196302
394901,"South Bend, IN",341712,341218,341065,341045,340683,340010,340242,340316,339254,338125,337400,338507,338553,338964,339838,340998,342318,343857,345523,348069,351631,355425,359041,361964,366110,370708
395107,"Spartanburg, SC",129543,129936,130641,130732,131446,132122,133024,134036,134580,135106,135370,135661,135356,135921,137026,139353,140724,142119,142906,143742,145012,146692,148574,150598,152917,154775
395109,"Evansville, IN",144070,145059,145692,146262,146758,147460,148147,148872,149622,150323,151137,151890,152575,153164,153927,154771,155840,156879,157978,159198,160466,162010,163505,165113,166586,168312
394579,"Kingsport, TN",136355,136867,137697,138249,138816,139337,139938,140746,141243,141724,141922,142327,142747,143506,144124,145006,145763,146704,147605,148539,149757,151332,153192,155117,156959,158715
394747,"Roanoke, VA",127718,127885,128312,129161,129957,130695,130943,131427,131766,132364,132390,132608,132832,133681,134421,134928,135418,136017,136961,137903,138955,139894,141299,142714,144176,145243
395028,"Green Bay, WI",176671,177729,178727,179436,180270,180907,181633,182466,183143,183904,184052,184503,185001,185792,186300,186883,187741,188828,189965,191203,192715,194255,196357,198162,200060,201951
394646,"Lincoln, NE",175149,175985,176913,177341,178230,179045,180118,180712,181210,181628,181995,182743,183716,185081,186196,187446,188620,189891,191208,193115,195267,197353,199608,201681,203832,205806
394796,"Fort Collins, CO",193813,194823,195871,197175,197945,198704,198819,198722,198469,198588,199343,200153,200959,201406,202149,202685,203724,204738,206443,208489,210823,213333,215653,218211,220869,223935
394602,"Utica, NY",408407,409982,411158,411241,410987,410586,412069,413097,414698,414494,415349,416234,417919,417975,418722,421230,423872,426262,427806,429855,431987,435151,438060,441159,444682,449181
395179,"Columbus, GA",132681,132882,133587,133818,134431,134934,135774,136445,137093,137830,138530,139205,139578,139862,139872,140051,140239,140579,140897,141727,142684,143716,145008,146646,148607,150865
394488,"Boulder, CO",120034,120403,120844,121376,121471,121785,122065,122730,123102,123604,124056,124579,124946,125426,125913,126398,127149,127818,128496,128990,129785,130735,131907,133099,134470,135813
394405,"Lubbock, TX",558685,560223,561898,563815,565813,567554,568392,568926,569024,567429,567188,568861,571783,572029,571883,571647,572597,573818,576213,579814,584156,590230,596303,601936,607550,615687
394808,"Erie, PA",141066,141430,141432,141674,141788,142339,143052,143453,143744,143487,143738,144265,145054,145770,146739,147683,148881,150062,151243,152361,153645,155126,156237,157227,158148,159235
394572,"Fort Smith, AR",128109,128458,128802,129419,130034,130536,130809,131052,130974,131149,131161,131654,132042,132521,132859,133438,134077,134925,135861,136895,138364,139837,141521,142854,144455,146089
394609,"Duluth, MN",105677,106028,106275,106539,106884,107165,107589,108155,108795,109232,109486,109781,110198,110537,110984,111381,111750,112166,112438,112693,113016,113572,114314,114974,115627,116373
394543,"Atlantic City, NJ",162022,162472,163586,164962,166984,168456,169740,170381,171262,171656,172259,172464,172749,173822,174862,175548,175560,175688,176266,177238,178597,180168,181900,183879,185856,187269
394348,"New London, CT",190393,192655,194734,195902,196721,197228,197785,198150,198323,197541,196738,196639,197859,199674,201287,202502,204117,206168,208363,210686,213836,217718,221925,225539,227947,230175
394924,"San Luis Obispo, CA",242117,243095,244686,246137,246749,246634,246848,246615,247118,246868,246621,246842,248001,248598,248327,247983,248505,250499,252983,256260,259974,264353,269336,274371,280022,286670
395061,"Gainesville, FL",623120,620685,621993,624690,631393,633112,631247,630120,630754,633085,633447,633941,634754,639184,641446,645202,644773,646611,650187,655095,660633,665910,672429,678738,685854,691303
394622,"Santa Cruz, CA",191009,191954,192538,193546,194387,195309,196448,197513,198801,199464,199634,199829,200803,202795,204179,205062,205886,206774,207663,208975,210451,212464,214637,216650,218359,219536
395065,"Clarksville, TN",860242,861811,858036,861265,860895,864859,864810,859359,856497,855203,853727,850913,850512,857262,865056,870358,872614,874501,881011,894026,906828,917884,928519,938884,949964,954999
394471,"Cedar Rapids, IA",164626,165252,165378,165765,165959,166489,166902,167426,168167,168735,169612,170247,171205,172339,174074,175542,177128,178474,180127,181825,183569,185604,187612,189867,192008,194137
394447,"Merced, CA",158046,158558,159214,159987,160110,160264,160329,160796,161156,161361,161878,162260,162683,162465,162296,162125,162634,163229,163926,164411,165043,165923,166791,167922,169334,171319
394851,"Wilmington, NC",274521,273847,273161,274754,277436,279591,279372,279038,278774,279654,279259,279144,279249,281917,284535,286500,286815,287991,291521,295054,298639,301661,306475,311340,317013,321226
395229,"Kennewick, WA",249842,249758,249969,251322,252758,254635,255839,257649,258806,259731,260496,262084,263541,265066,266000,267198,268655,269616,271045,272158,274044,276051,278201,279754,281720,284071
394741,"Greeley, CO",283783,287541,291220,295277,299588,302825,304958,306922,308372,309523,309860,311348,312940,313616,313854,313467,313446,314015,315372,317029,319188,321692,324565,326833,329336,332481
394645,"Waco, TX",374992,376131,376404,376473,376271,377286,377887,379213,380169,380741,381529,381868,382387,383404,385110,387111,389052,390393,392096,393497,395756,398266,400984,403745,406678,409523
395197,"Olympia, WA",153913,154824,155533,155998,156669,157180,157887,158172,159220,159473,159685,160010,161042,162169,163369,164580,165502,166568,167665,169226,170597,172549,174634,176615,178124,179662
394937,"Amarillo, TX",322506,323500,324958,325484,328063,330661,333172,334188,334798,336250,339139,341835,344604,347831,352854,357798,361366,364715,368720,374347,380351,386272,391055,396980,402817,409125
394323,"Binghamton, NY",141759,142142,142355,142367,142658,143006,143764,144256,144755,144884,144937,145148,145354,145576,145641,146143,146447,146872,147140,147815,148760,150130,151795,153419,155300,157339
394387,"Hagerstown, WV",121290,120835,120968,121671,121913,121733,121281,121008,120996,120984,121125,121521,122746,123590,124304,124294,124645,125350,126541,127785,128880,129939,130949,132089,132816,133903
394660,"Bremerton, WA",195753,196113,197017,197968,198814,199879,200787,201183,200881,200259,199945,200337,201461,202679,203855,204673,205505,206335,207559,209560,211963,214770,217471,220100,222303,224659
394412,"Laredo, TX",369863,373840,376587,378267,379353,380679,382698,382199,383371,384562,388358,390507,392854,394913,398846,403990,408123,412337,416281,422638,428474,435271,440806,447688,454472,461133
394772,"Lynchburg, VA",174616,174603,174890,175109,175179,175037,174786,174542,174583,175580,175359,174033,171241,170121,169645,169101,168354,167561,166992,166273,165200,163119,161465,160571,160818,160200
394811,"Yakima, WA",174481,175068,176019,176882,177588,178177,178650,178896,178941,178837,178859,179400,180215,181059,181778,182452,183478,184609,185936,187374,189022,190834,192625,194348,195972,197701
395240,"Crestview-Fort Walton Beach-Destin, FL",212937,213915,214666,215480,217235,220234,223096,226338,228012,229079,231301,233882,237610,240171,242582,244617,246677,247928,249108,250576,253360,256468,259023,261257,262912,265890
753875,"Topeka, KS",266098,266567,266796,269118,271137,273034,274318,275393,276639,278059,279579,281000,282838,284723,286916,288798,290407,291986,293900,296458,299405,302492,305751,308935,312531,316169
395161,"Macon-Bibb County, GA",124342,125268,126286,127054,127564,127501,127574,127974,128877,129526,129748,130249,130676,131243,131736,132362,133178,134477,135832,137003,137710,138605,139888,141155,142408,143537
394813,"Champaign-Urbana, IL",102707,103291,103908,104259,104577,105155,105848,106702,107239,107870,107825,107848,107586,107974,108393,109134,109653,110085,110525,110947,111666,112371,113582,114806,116241,117274
394454,"Tuscaloosa, AL",141011,142064,142764,142653,142120,142037,142257,142040,142063,141985,142719,143322,144131,144270,144088,144336,144869,145482,145967,147004,148062,149058,149762,150492,151283,152302
395171,"College Station, TX",158939,160111,161035,161730,162408,162609,163023,163477,164290,164959,165516,165836,166161,166365,166655,166995,167478,168355,169200,170006,170564,171401,172531,173951,175297,176682
394483,"Sioux Falls, SD",202088,202506,203032,203533,204051,204447,204746,205238,205782,206162,205944,205893,206304,207371,208242,209030,209936,211050,212338,213545,214813,216155,217879,219496,220943,222152
395103,"Charleston, WV",217614,218187,218638,219099,219929,220759,221432,221857,222236,222633,222825,223354,224155,225218,226251,227293,227957,228599,229425,230692,232109,233648,235498,237303,239087,240874
394455,"Appleton, WI",98367,98560,98355,97787,97456,97196,97076,97041,96904,97019,96970,97222,97435,97250,96985,96702,97017,97258,97574,97875,98220,98411,98778,99047,99352,100251
394334,"Chico, CA",179984,180136,180722,181849,183002,184263,185012,185978,186334,187100,187792,189035,190197,191635,192491,193053,193955,195010,196601,198104,199963,201534,203416,205158,207085,209092
394464,"Charlottesville, VA",301702,310398,316285,320481,323644,327842,330823,332569,332930,333623,335284,335308,332942,328856,326453,325750,325354,325073,326645,329664,333568,337099,340077,343236,347326,352373
394459,"Claremont, NH",295967,296731,297747,298943,299989,301138,302355,303762,305217,306240,306100,305783,305874,306371,306793,306860,307363,308025,308704,309484,310332,311704,313942,316477,318893,321261
394468,"Barnstable Town, MA",213620,214300,214772,215509,216571,217878,218957,219898,220805,221365,221617,221944,222926,223801,224445,224787,225579,226411,227798,229442,231368,233685,236641,239841,242879,246323
394361,"Longview, TX",433963,431683,431042,432532,437178,440083,440074,438049,435994,434308,433731,433684,436982,440220,443600,444462,445422,446588,449588,455077,462036,470426,479361,489002,497089,507315
394803,"Burlington, VT",161231,161901,163443,165010,165353,164510,163747,163934,164438,164651,165093,165550,165512,162440,158849,155200,153014,151347,150572,149585,148517,147648,147128,147258,147979,150835
394429,"Prescott, AZ",294621,295909,296948,298218,298457,299200,299740,301381,302875,303730,304038,304447,305573,306589,308155,309135,311040,312367,314183,315241,316433,318454,320984,323662,325981,328452
395002,"Springfield, IL",306342,306286,306145,307381,309223,311932,313710,315536,316171,316082,315468,315205,317494,320091,323248,325345,327366,329054,331844,335357,340465,346622,353843,361515,368488,376266
395114,"Tyler, TX",135238,135417,135525,135641,135908,136073,136265,136311,136549,136576,136551,136351,136486,136688,136946,137090,137227,137542,137914,138385,138779,139376,140031,140831,141411,142047
395174,"Las Cruces, NM",156199,156833,158069,159592,161880,163136,164896,165753,167275,168266,169582,171290,172947,174524,175430,176316,176689,177967,178922,180549,181813,183327,184706,185710,186798,187648
394773,"Fargo, ND",177309,178496,178348,177693,177886,178317,178820,178394,177785,176456,174716,173258,172816,173436,175096,176758,177950,178967,180107,181759,183666,185910,188436,190881,192914,194708
394585,"Houma, LA",226635,227295,227503,227238,226725,226736,226911,227299,227631,228398,229122,229787,229860,229362,229011,229324,230149,231083,231785,232454,233190,233935,234701,235760,237171,239217
394691,"Rochester, MN",156325,156722,157286,157738,158314,158685,158606,158585,158506,158745,158330,157969,157180,156867,156212,155939,155521,155330,155339,155237,155152,154815,154808,154783,155118,155398
395030,"Florence, SC",227882,229068,230209,231137,231473,232033,233227,234892,236610,238128,238708,238823,239069,239803,240644,241497,242902,244406,245703,246633,247668,248944,251060,253694,256434,258905
394597,"Medford, OR",118484,118579,118719,118989,119257,119465,119643,119930,120312,120905,121191,121462,121504,121827,122083,122458,122855,123300,123813,124269,124824,125402,126289,127239,128351,129347
394848,"Lafayette-West Lafayette, IN",320500,321442,321233,319950,318934,319194,318971,318830,318861,319457,320326,322164,323609,324803,325855,327755,330855,333421,336524,339604,343369,347047,351334,355406,359900,365275
753895,"Bellingham, WA",159376,159790,160289,161301,162521,163687,164334,165391,166567,167790,168796,169723,170681,171674,172758,173678,174566,175647,176971,178167,179459,180916,182456,184099,185804,187700
394378,"Lake Havasu City, AZ",399909,403224,406573,407135,408115,410572,413167,414421,416027,416467,418730,421265,425599,427260,428393,429513,432631,434683,437764,442630,448358,455207,461558,468924,474861,483579
394765,"Saginaw, MI",234725,235916,237335,238409,240077,241989,244499,246079,246750,247261,247408,248370,250335,252973,255489,257788,259840,261879,264075,266875,270599,274804,279375,283714,287579,291534
395047,"Lake Charles, LA",89053,90002,90626,91308,91692,92651,93211,94021,94500,95224,95823,95769,95857,96046,96791,97645,98677,99448,100360,101256,102539,103843,105269,107114,108965,110939
394763,"Johnson City, TN",173022,171999,170883,171225,172469,173463,173511,172621,172385,172873,173855,174253,174590,174603,174435,173762,172629,171675,171449,172164,172338,172007,171243,171021,171181,171861
394726,"Elkhart, IN",149526,149717,149919,150352,150899,151457,151827,152474,153003,153771,154092,154628,155084,155735,156216,156801,157493,158146,158897,159628,160691,161659,163110,164469,166216,167955
