RegionType,State,Name,FIPSCode,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,countyname_x,state_x,ssacounty_x,fipscounty_x,msa_x,l_x,msaname_x,cbsa_x,cbsaname_x,Region,countyname_y,state_y,ssacounty_y,fipscounty_y,msa_y,l_y,msaname_y,cbsa_y,cbsaname_y
County,AL,Baldwin County,1003,1.7,1.0,1.1,1.1,1.2,0.8,0.8,BALDWIN,AL,1010,1003,5160.0,,"MOBILE, AL",,,South,BALDWIN,AL,1010,1003,5160.0,,"MOBILE, AL",,
County,AL,Jefferson County,1073,2.6,1.8,1.5,1.4,1.3,1.4,1.2,JEFFERSON,AL,1360,1073,1000.0,,"BIRMINGHAM, AL",13820.0,"Birmingham-Hoover, AL",South,JEFFERSON,AL,1360,1073,1000.0,,"BIRMINGHAM, AL",13820.0,"Birmingham-Hoover, AL"
County,AL,Lee County,1081,2.3,0.9,0.7,0.6,0.6,0.7,0.5,LEE,AL,1400,1081,580.0,,"AUBURN-OPELIKA, AL",12220.0,"Auburn-Opelika, AL",South,LEE,AL,1400,1081,580.0,,"AUBURN-OPELIKA, AL",12220.0,"Auburn-Opelika, AL"
County,AL,Madison County,1089,1.8,1.0,1.0,0.7,0.8,1.0,0.9,MADISON,AL,1440,1089,3440.0,,"HUNTSVILLE, AL",26620.0,"Huntsville, AL",South,MADISON,AL,1440,1089,3440.0,,"HUNTSVILLE, AL",26620.0,"Huntsville, AL"
County,AL,Mobile County,1097,3.6,2.4,1.8,2.0,1.9,1.9,1.6,MOBILE,AL,1480,1097,5160.0,,"MOBILE, AL",33660.0,"Mobile, AL",South,MOBILE,AL,1480,1097,5160.0,,"MOBILE, AL",33660.0,"Mobile, AL"
County,AL,Montgomery County,1101,3.2,2.2,1.7,1.3,1.3,1.7,1.3,MONTGOMERY,AL,1500,1101,5240.0,,"MONTGOMERY, AL",33860.0,"Montgomery, AL",South,MONTGOMERY,AL,1500,1101,5240.0,,"MONTGOMERY, AL",33860.0,"Montgomery, AL"
County,AL,Shelby County,1117,2.2,1.3,1.4,1.0,1.2,0.9,1.0,SHELBY,AL,1580,1117,1000.0,,"BIRMINGHAM, AL",13820.0,"Birmingham-Hoover, AL",South,SHELBY,AL,1580,1117,1000.0,,"BIRMINGHAM, AL",13820.0,"Birmingham-Hoover, AL"
County,AL,Tuscaloosa County,1125,2.5,2.4,1.8,0.9,1.2,1.0,1.3,TUSCALOOSA,AL,1620,1125,8600.0,,"TUSCALOOSA, AL",46220.0,"Tuscaloosa, AL",South,TUSCALOOSA,AL,1620,1125,8600.0,,"TUSCALOOSA, AL",46220.0,"Tuscaloosa, AL"
County,AK,Anchorage Municipality,2020,1.7,0.9,1.1,0.9,1.0,0.9,0.7,ANCHORAGE,AK,2020,2020,380.0,,"ANCHORAGE,AK",11260.0,"Anchorage, AK",0,ANCHORAGE,AK,2020,2020,380.0,,"ANCHORAGE,AK",11260.0,"Anchorage, AK"
County,AZ,Maricopa County,4013,1.3,0.9,0.7,0.6,0.7,0.7,0.6,MARICOPA,AZ,3060,4013,6200.0,L,"PHOENIX-MESA, AZ",38060.0,"Phoenix-Mesa-Scottsdale, AZ",0,MARICOPA,AZ,3060,4013,6200.0,L,"PHOENIX-MESA, AZ",38060.0,"Phoenix-Mesa-Scottsdale, AZ"
County,AZ,Mohave County,4015,1.2,1.0,0.5,0.5,0.6,0.6,0.5,MOHAVE,AZ,3070,4015,4120.0,L,"LAS VEGAS, NV-AZ",,,0,MOHAVE,AZ,3070,4015,4120.0,L,"LAS VEGAS, NV-AZ",,
County,AZ,Pima County,4019,2.1,1.3,1.1,0.8,0.9,1.0,0.8,PIMA,AZ,3090,4019,8520.0,,"TUCSON, AZ",46060.0,"Tucson, AZ",0,PIMA,AZ,3090,4019,8520.0,,"TUCSON, AZ",46060.0,"Tucson, AZ"
County,AZ,Pinal County,4021,2.3,1.6,1.0,0.9,0.9,1.0,1.0,PINAL,AZ,3100,4021,6200.0,L,"PHOENIX-MESA, AZ",38060.0,"Phoenix-Mesa-Scottsdale, AZ",0,PINAL,AZ,3100,4021,6200.0,L,"PHOENIX-MESA, AZ",38060.0,"Phoenix-Mesa-Scottsdale, AZ"
County,AZ,Yavapai County,4025,0.6,0.6,0.6,0.4,0.4,0.3,0.6,YAVAPAI,AZ,3120,4025,3.0,,ARIZONA,39140.0,"Prescott, AZ",0,YAVAPAI,AZ,3120,4025,3.0,,ARIZONA,39140.0,"Prescott, AZ"
County,AZ,Yuma County,4027,3.3,2.0,1.7,1.5,1.4,1.7,1.5,YUMA,AZ,3130,4027,9360.0,,"YUMA, AZ",49740.0,"Yuma, AZ",0,YUMA,AZ,3130,4027,9360.0,,"YUMA, AZ",49740.0,"Yuma, AZ"
County,AR,Benton County,5007,1.4,1.0,0.7,0.9,0.9,1.1,1.1,BENTON,AR,4030,5007,2580.0,,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR",22220.0,"Fayetteville-Springdale-Rogers, AR-MO",South,BENTON,AR,4030,5007,2580.0,,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR",22220.0,"Fayetteville-Springdale-Rogers, AR-MO"
County,AR,Pulaski County,5119,2.8,2.0,1.8,1.1,1.2,1.1,1.2,PULASKI,AR,4590,5119,4400.0,,"LITTLE ROCK-NORTH LITTLE ROCK, AR",30780.0,"Little Rock-North Little Rock, AR",South,PULASKI,AR,4590,5119,4400.0,,"LITTLE ROCK-NORTH LITTLE ROCK, AR",30780.0,"Little Rock-North Little Rock, AR"
County,AR,Saline County,5125,1.1,1.0,0.8,0.7,1.0,0.8,0.7,SALINE,AR,4620,5125,4400.0,,"LITTLE ROCK-NORTH LITTLE ROCK, AR",30780.0,"Little Rock-North Little Rock, AR",South,SALINE,AR,4620,5125,4400.0,,"LITTLE ROCK-NORTH LITTLE ROCK, AR",30780.0,"Little Rock-North Little Rock, AR"
County,AR,Washington County,5143,1.4,1.3,1.1,0.9,0.9,1.2,0.8,WASHINGTON,AR,4710,5143,2580.0,,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR",22220.0,"Fayetteville-Springdale-Rogers, AR-MO",South,WASHINGTON,AR,4710,5143,2580.0,,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR",22220.0,"Fayetteville-Springdale-Rogers, AR-MO"
County,CA,Alameda County,6001,0.7,0.4,0.4,0.2,0.4,0.4,0.2,ALAMEDA,CA,5000,6001,5775.0,L,"OAKLAND, CA",36084.0,"Oakland-Fremont-Hayward, CA",West,ALAMEDA,CA,5000,6001,5775.0,L,"OAKLAND, CA",36084.0,"Oakland-Fremont-Hayward, CA"
County,CA,Butte County,6007,1.6,1.3,0.9,0.5,1.0,0.9,0.7,BUTTE,CA,5030,6007,1620.0,,"CHICO-PARADISE, CA",17020.0,"Chico, CA",West,BUTTE,CA,5030,6007,1620.0,,"CHICO-PARADISE, CA",17020.0,"Chico, CA"
County,CA,Contra Costa County,6013,0.9,0.7,0.6,0.4,0.4,0.4,0.3,CONTRA COSTA,CA,5060,6013,5775.0,L,"OAKLAND, CA",36084.0,"Oakland-Fremont-Hayward, CA",West,CONTRA COSTA,CA,5060,6013,5775.0,L,"OAKLAND, CA",36084.0,"Oakland-Fremont-Hayward, CA"
County,CA,El Dorado County,6017,1.2,0.8,0.7,0.5,0.6,0.5,0.6,EL DORADO,CA,5080,6017,6920.0,L,"SACRAMENTO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA",West,EL DORADO,CA,5080,6017,6920.0,L,"SACRAMENTO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA"
County,CA,Fresno County,6019,1.6,1.0,1.0,0.7,0.8,0.9,1.0,FRESNO,CA,5090,6019,2840.0,,"FRESNO, CA",23420.0,"Fresno, CA",West,FRESNO,CA,5090,6019,2840.0,,"FRESNO, CA",23420.0,"Fresno, CA"
County,CA,Kern County,6029,2.2,1.3,1.1,0.9,1.1,1.0,1.0,KERN,CA,5140,6029,680.0,,"BAKERSFIELD, CA",12540.0,"Bakersfield, CA",West,KERN,CA,5140,6029,680.0,,"BAKERSFIELD, CA",12540.0,"Bakersfield, CA"
County,CA,Los Angeles County,6037,1.2,0.8,0.7,0.6,0.7,0.6,0.5,LOS ANGELES,CA,5200,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA",West,LOS ANGELES,CA,5200,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA"
County,CA,Los Angeles County,6037,1.2,0.8,0.7,0.6,0.7,0.6,0.5,LOS ANGELES,CA,5200,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA",West,LOS ANGELES,CA,5210,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA"
County,CA,Los Angeles County,6037,1.2,0.8,0.7,0.6,0.7,0.6,0.5,LOS ANGELES,CA,5210,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA",West,LOS ANGELES,CA,5200,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA"
County,CA,Los Angeles County,6037,1.2,0.8,0.7,0.6,0.7,0.6,0.5,LOS ANGELES,CA,5210,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA",West,LOS ANGELES,CA,5210,6037,4480.0,L,"LOS ANGELES-LONG BEACH, CA",31084.0,"Los Angeles-Long Beach-Santa Ana, CA"
County,CA,Marin County,6041,0.7,0.5,0.5,0.6,0.3,0.4,0.3,MARIN,CA,5310,6041,7360.0,L,"SAN FRANCISCO, CA",41884.0,"San Francisco-San Mateo-Redwood City,CA",West,MARIN,CA,5310,6041,7360.0,L,"SAN FRANCISCO, CA",41884.0,"San Francisco-San Mateo-Redwood City,CA"
County,CA,Merced County,6047,1.7,1.0,0.8,0.7,0.8,1.1,0.9,MERCED,CA,5340,6047,4940.0,,"MERCED, CA",32900.0,"Merced, CA",West,MERCED,CA,5340,6047,4940.0,,"MERCED, CA",32900.0,"Merced, CA"
County,CA,Monterey County,6053,1.0,0.9,0.7,0.4,0.5,0.5,0.4,MONTEREY,CA,5370,6053,7120.0,,"SALINAS, CA",41500.0,"Salinas, CA",West,MONTEREY,CA,5370,6053,7120.0,,"SALINAS, CA",41500.0,"Salinas, CA"
County,CA,Napa County,6055,1.2,0.4,0.3,0.2,0.3,0.3,0.3,NAPA,CA,5380,6055,8720.0,,"VALLEJO-FARIFIELD-NAPA, CA",34900.0,"Napa, CA",West,NAPA,CA,5380,6055,8720.0,,"VALLEJO-FARIFIELD-NAPA, CA",34900.0,"Napa, CA"
County,CA,Orange County,6059,0.8,0.6,0.4,0.4,0.4,0.4,0.3,ORANGE,CA,5400,6059,5945.0,L,"ORANGE COUNTY, CA",42044.0,"Santa Ana-Anaheim-Irvine, CA",West,ORANGE,CA,5400,6059,5945.0,L,"ORANGE COUNTY, CA",42044.0,"Santa Ana-Anaheim-Irvine, CA"
County,CA,Placer County,6061,0.7,0.4,0.5,0.3,0.3,0.2,0.1,PLACER,CA,5410,6061,6920.0,L,"SACRAMENTO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA",West,PLACER,CA,5410,6061,6920.0,L,"SACRAMENTO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA"
County,CA,Riverside County,6065,1.7,1.2,1.0,0.7,0.7,0.8,0.7,RIVERSIDE,CA,5430,6065,6780.0,L,"RIVERSIDE-SAN BERNADINO, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",West,RIVERSIDE,CA,5430,6065,6780.0,L,"RIVERSIDE-SAN BERNADINO, CA",40140.0,"Riverside-San Bernardino-Ontario, CA"
County,CA,Sacramento County,6067,1.1,0.8,0.7,0.5,0.6,0.6,0.5,SACRAMENTO,CA,5440,6067,6920.0,L,"SACRAMENTO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA",West,SACRAMENTO,CA,5440,6067,6920.0,L,"SACRAMENTO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA"
County,CA,San Bernardino County,6071,2.0,1.2,1.0,0.8,0.9,0.9,0.8,SAN BERNARDINO,CA,5460,6071,6780.0,L,"RIVERSIDE-SAN BERNADINO, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",West,SAN BERNARDINO,CA,5460,6071,6780.0,L,"RIVERSIDE-SAN BERNADINO, CA",40140.0,"Riverside-San Bernardino-Ontario, CA"
County,CA,San Diego County,6073,0.8,0.5,0.5,0.4,0.4,0.5,0.4,SAN DIEGO,CA,5470,6073,7320.0,L,"SAN DIEGO, CA",41740.0,"San Diego-Carlsbad-San Marcos, CA",West,SAN DIEGO,CA,5470,6073,7320.0,L,"SAN DIEGO, CA",41740.0,"San Diego-Carlsbad-San Marcos, CA"
County,CA,San Francisco County,6075,0.5,0.3,0.3,0.3,0.2,0.3,0.2,SAN FRANCISCO,CA,5480,6075,7360.0,L,"SAN FRANCISCO, CA",41884.0,"San Francisco-San Mateo-Redwood City,CA",West,SAN FRANCISCO,CA,5480,6075,7360.0,L,"SAN FRANCISCO, CA",41884.0,"San Francisco-San Mateo-Redwood City,CA"
County,CA,San Joaquin County,6077,1.3,1.0,0.9,0.5,0.7,0.7,0.7,SAN JOAQUIN,CA,5490,6077,8120.0,,"STOCKTON-LODI, CA",44700.0,"Stockton, CA",West,SAN JOAQUIN,CA,5490,6077,8120.0,,"STOCKTON-LODI, CA",44700.0,"Stockton, CA"
County,CA,San Luis Obispo County,6079,0.8,0.6,0.4,0.3,0.3,0.4,0.3,SAN LUIS OBISPO,CA,5500,6079,7460.0,,"SAN LUIS OBISPO-ATASCADERO-PASO ROBLES, CA",42020.0,"San Luis Obispo-Paso Robles, CA",West,SAN LUIS OBISPO,CA,5500,6079,7460.0,,"SAN LUIS OBISPO-ATASCADERO-PASO ROBLES, CA",42020.0,"San Luis Obispo-Paso Robles, CA"
County,CA,San Mateo County,6081,0.5,0.4,0.2,0.3,0.4,0.4,0.3,SAN MATEO,CA,5510,6081,7360.0,L,"SAN FRANCISCO, CA",41884.0,"San Francisco-San Mateo-Redwood City,CA",West,SAN MATEO,CA,5510,6081,7360.0,L,"SAN FRANCISCO, CA",41884.0,"San Francisco-San Mateo-Redwood City,CA"
County,CA,Santa Barbara County,6083,0.8,0.7,0.6,0.7,0.5,0.6,0.6,SANTA BARBARA,CA,5520,6083,7480.0,,"SANTA BARBARA-SANTA MARIA-LOMPOC, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA",West,SANTA BARBARA,CA,5520,6083,7480.0,,"SANTA BARBARA-SANTA MARIA-LOMPOC, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA"
County,CA,Santa Clara County,6085,0.4,0.2,0.2,0.2,0.3,0.2,0.2,SANTA CLARA,CA,5530,6085,7400.0,L,"SAN JOSE, CA",41940.0,"San Jose-Sunnyvale-Santa Clara, CA",West,SANTA CLARA,CA,5530,6085,7400.0,L,"SAN JOSE, CA",41940.0,"San Jose-Sunnyvale-Santa Clara, CA"
County,CA,Santa Cruz County,6087,0.4,0.4,0.5,0.3,0.5,0.4,0.4,SANTA CRUZ,CA,5540,6087,7485.0,,"SANTA CRUZ-WATSONVILLE, CA",42100.0,"Santa Cruz-Watsonville, CA",West,SANTA CRUZ,CA,5540,6087,7485.0,,"SANTA CRUZ-WATSONVILLE, CA",42100.0,"Santa Cruz-Watsonville, CA"
County,CA,Shasta County,6089,1.2,0.8,0.6,0.4,0.4,0.3,0.4,SHASTA,CA,5550,6089,6690.0,,"REDDING, CA",39820.0,"Redding, CA",West,SHASTA,CA,5550,6089,6690.0,,"REDDING, CA",39820.0,"Redding, CA"
County,CA,Solano County,6095,1.3,0.8,0.6,0.4,0.4,0.4,0.3,SOLANO,CA,5580,6095,8720.0,,"VALLEJO-FARIFIELD-NAPA, CA",46700.0,"Vallejo-Fairfield, CA",West,SOLANO,CA,5580,6095,8720.0,,"VALLEJO-FARIFIELD-NAPA, CA",46700.0,"Vallejo-Fairfield, CA"
County,CA,Sonoma County,6097,0.6,0.5,0.4,0.4,0.4,0.3,0.3,SONOMA,CA,5590,6097,7500.0,,"SANTA ROSA, CA",42220.0,"Santa Rosa-Petaluma, CA",West,SONOMA,CA,5590,6097,7500.0,,"SANTA ROSA, CA",42220.0,"Santa Rosa-Petaluma, CA"
County,CA,Stanislaus County,6099,1.8,1.2,0.9,0.8,0.8,0.7,0.7,STANISLAUS,CA,5600,6099,5170.0,,"MODESTO, CA",33700.0,"Modesto, CA",West,STANISLAUS,CA,5600,6099,5170.0,,"MODESTO, CA",33700.0,"Modesto, CA"
County,CA,Tulare County,6107,1.6,1.3,1.0,0.7,0.8,0.9,0.7,TULARE,CA,5640,6107,8780.0,,"VISALIA-TULARE-PORTERVILLE, CA",47300.0,"Visalia-Porterville, CA",West,TULARE,CA,5640,6107,8780.0,,"VISALIA-TULARE-PORTERVILLE, CA",47300.0,"Visalia-Porterville, CA"
County,CA,Ventura County,6111,0.8,0.6,0.5,0.5,0.5,0.5,0.4,VENTURA,CA,5660,6111,8735.0,,"VENTURA, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",West,VENTURA,CA,5660,6111,8735.0,,"VENTURA, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA"
County,CA,Yolo County,6113,0.8,0.7,0.6,0.7,0.4,0.4,0.3,YOLO,CA,5670,6113,9270.0,,"YOLO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA",West,YOLO,CA,5670,6113,9270.0,,"YOLO, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA"
County,CO,Adams County,8001,1.6,1.4,1.3,1.2,1.2,1.1,1.2,ADAMS,CO,6000,8001,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO",West,ADAMS,CO,6000,8001,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO"
County,CO,Arapahoe County,8005,1.0,0.7,0.6,0.5,0.5,0.5,0.5,ARAPAHOE,CO,6020,8005,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO",West,ARAPAHOE,CO,6020,8005,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO"
County,CO,Boulder County,8013,0.5,0.2,0.3,0.3,0.1,0.2,0.2,BOULDER,CO,6060,8013,1125.0,,"BOULDER-LONGMONT, CO",14500.0,"Boulder, CO",West,BOULDER,CO,6060,8013,1125.0,,"BOULDER-LONGMONT, CO",14500.0,"Boulder, CO"
County,CO,Denver County,8031,0.9,0.6,0.6,0.5,0.5,0.5,0.5,DENVER,CO,6150,8031,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO",West,DENVER,CO,6150,8031,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO"
County,CO,Douglas County,8035,0.5,0.3,0.3,0.2,0.3,0.4,0.2,DOUGLAS,CO,6170,8035,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO",West,DOUGLAS,CO,6170,8035,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO"
County,CO,El Paso County,8041,1.3,0.7,0.9,0.6,0.7,0.8,0.5,EL PASO,CO,6200,8041,1720.0,,"COLORADO SPRINGS,  CO",17820.0,"Colorado Springs, CO",West,EL PASO,CO,6200,8041,1720.0,,"COLORADO SPRINGS,  CO",17820.0,"Colorado Springs, CO"
County,CO,Jefferson County,8059,0.7,0.6,0.6,0.4,0.5,0.5,0.5,JEFFERSON,CO,6290,8059,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO",West,JEFFERSON,CO,6290,8059,2080.0,L,"DENVER, CO",19740.0,"Denver-Aurora, CO"
County,CO,Larimer County,8069,0.5,0.6,0.4,0.3,0.3,0.3,0.3,LARIMER,CO,6340,8069,2670.0,,"FORT COLLINS-LOVELAND, CO",22660.0,"Fort Collins-Loveland, CO",West,LARIMER,CO,6340,8069,2670.0,,"FORT COLLINS-LOVELAND, CO",22660.0,"Fort Collins-Loveland, CO"
County,CO,Mesa County,8077,1.9,1.7,1.5,0.9,1.2,1.0,0.9,MESA,CO,6380,8077,2995.0,,"GRAND JUNCTION, CO",24300.0,"Grand Junction, CO",West,MESA,CO,6380,8077,2995.0,,"GRAND JUNCTION, CO",24300.0,"Grand Junction, CO"
County,CO,Pueblo County,8101,2.2,1.4,1.6,1.2,1.6,1.4,1.2,PUEBLO,CO,6500,8101,6560.0,,"PUEBLO, CO",39380.0,"Pueblo, CO",West,PUEBLO,CO,6500,8101,6560.0,,"PUEBLO, CO",39380.0,"Pueblo, CO"
County,CO,Weld County,8123,1.4,1.1,1.0,0.7,1.1,1.2,1.0,WELD,CO,6610,8123,3060.0,,"GREELEY, CO",24540.0,"Greeley, CO",West,WELD,CO,6610,8123,3060.0,,"GREELEY, CO",24540.0,"Greeley, CO"
County,CT,Fairfield County,9001,1.6,1.1,1.0,0.8,0.8,0.7,0.5,FAIRFIELD,CT,7000,9001,5483.0,L,NEW HAVEN-BRIDGEPORT-STAMFORD-WATERBURY-DANBU,14860.0,"Bridgeport-Stamford-Norwalk, CT",Northeast,FAIRFIELD,CT,7000,9001,5483.0,L,NEW HAVEN-BRIDGEPORT-STAMFORD-WATERBURY-DANBU,14860.0,"Bridgeport-Stamford-Norwalk, CT"
County,CT,Hartford County,9003,2.0,1.3,1.1,0.8,1.0,1.0,0.7,HARTFORD,CT,7010,9003,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C",Northeast,HARTFORD,CT,7010,9003,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C"
County,CT,Litchfield County,9005,2.4,1.8,1.9,1.1,1.0,1.4,0.9,LITCHFIELD,CT,7020,9005,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C",Northeast,LITCHFIELD,CT,7020,9005,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C"
County,CT,Middlesex County,9007,2.2,1.2,1.2,0.7,1.0,1.1,1.0,MIDDLESEX,CT,7030,9007,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C",Northeast,MIDDLESEX,CT,7030,9007,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C"
County,CT,New Haven County,9009,2.5,1.7,1.6,1.2,1.3,1.3,1.1,NEW HAVEN,CT,7040,9009,5483.0,L,NEW HAVEN-BRIDGEPORT-STAMFORD-WATERBURY-DANBU,35300.0,"New Haven-Milford, CT",Northeast,NEW HAVEN,CT,7040,9009,5483.0,L,NEW HAVEN-BRIDGEPORT-STAMFORD-WATERBURY-DANBU,35300.0,"New Haven-Milford, CT"
County,CT,New London County,9011,1.8,1.1,1.3,0.7,1.1,1.0,0.8,NEW LONDON,CT,7050,9011,5523.0,,"NEW LONDON-NORWICH, CT",35980.0,"Norwich-New London, CT",Northeast,NEW LONDON,CT,7050,9011,5523.0,,"NEW LONDON-NORWICH, CT",35980.0,"Norwich-New London, CT"
County,CT,Tolland County,9013,2.2,1.5,1.4,1.3,1.2,1.5,1.0,TOLLAND,CT,7060,9013,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C",Northeast,TOLLAND,CT,7060,9013,3283.0,L,"HARTFORD, CT",25540.0,"Hartford-West Hartford-East Hartford, C"
County,DE,Kent County,10001,2.9,2.5,1.7,1.3,1.3,1.5,1.3,KENT,DE,8000,10001,2190.0,,"DOVER, DE",20100.0,"Dover, DE",South,KENT,DE,8000,10001,2190.0,,"DOVER, DE",20100.0,"Dover, DE"
County,DE,New Castle County,10003,2.1,1.3,1.3,1.1,1.0,1.0,1.0,NEW CASTLE,DE,8010,10003,9160.0,,"WILMINGTON-NEWARK, DE-MD",48864.0,"Wilmington, DE-MD-NJ",South,NEW CASTLE,DE,8010,10003,9160.0,,"WILMINGTON-NEWARK, DE-MD",48864.0,"Wilmington, DE-MD-NJ"
County,DE,Sussex County,10005,1.6,1.2,1.1,1.0,0.9,0.9,0.8,SUSSEX,DE,8020,10005,8.0,,DELAWARE,,,South,SUSSEX,DE,8020,10005,8.0,,DELAWARE,,
County,DC,District of Columbia,11001,1.2,1.0,0.9,0.6,0.7,0.6,0.5,THE DISTRICT,DC,9000,11001,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,THE DISTRICT,DC,9000,11001,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,FL,Alachua County,12001,1.7,1.0,1.2,1.1,0.9,1.2,0.5,ALACHUA,FL,10000,12001,2900.0,,"GAINESVILLE, FL",23540.0,"Gainesville, FL",South,ALACHUA,FL,10000,12001,2900.0,,"GAINESVILLE, FL",23540.0,"Gainesville, FL"
County,FL,Bay County,12005,1.0,0.8,0.6,0.8,0.9,0.9,0.6,BAY,FL,10020,12005,6015.0,,"PANAMA CITY, FL",37460.0,"Panama City-Lynn Haven, FL",South,BAY,FL,10020,12005,6015.0,,"PANAMA CITY, FL",37460.0,"Panama City-Lynn Haven, FL"
County,FL,Brevard County,12009,1.4,1.0,0.8,0.7,0.7,0.7,0.6,BREVARD,FL,10040,12009,4900.0,,"MELBOURNE-TITUSVILLE-PALM BAY, FL",37340.0,"Palm Bay-Melbourne-Titusville, FL",South,BREVARD,FL,10040,12009,4900.0,,"MELBOURNE-TITUSVILLE-PALM BAY, FL",37340.0,"Palm Bay-Melbourne-Titusville, FL"
County,FL,Broward County,12011,2.1,1.5,1.2,1.0,1.0,1.0,0.9,BROWARD,FL,10050,12011,2680.0,L,"FORT LAUDERDALE, FL",22744.0,Ft Lauderdale-Pompano Beach-Deerfield,South,BROWARD,FL,10050,12011,2680.0,L,"FORT LAUDERDALE, FL",22744.0,Ft Lauderdale-Pompano Beach-Deerfield
County,FL,Charlotte County,12015,1.5,0.9,0.5,0.6,0.7,0.6,0.6,CHARLOTTE,FL,10070,12015,6580.0,,"PUNTA GORDA, FL",39460.0,"Punta Gorda, FL",South,CHARLOTTE,FL,10070,12015,6580.0,,"PUNTA GORDA, FL",39460.0,"Punta Gorda, FL"
County,FL,Clay County,12019,1.9,1.2,1.1,1.0,0.8,1.2,1.1,CLAY,FL,10090,12019,3600.0,L,"JACKSONVILLE, FL",27260.0,"Jacksonville, FL",South,CLAY,FL,10090,12019,3600.0,L,"JACKSONVILLE, FL",27260.0,"Jacksonville, FL"
County,FL,Collier County,12021,1.0,0.7,0.6,0.5,0.6,0.7,0.6,COLLIER,FL,10100,12021,5345.0,,"NAPLES, FL",34940.0,"Naples-Marco Island, FL   A",South,COLLIER,FL,10100,12021,5345.0,,"NAPLES, FL",34940.0,"Naples-Marco Island, FL   A"
County,FL,Duval County,12031,2.2,1.4,1.0,0.8,1.0,1.1,1.0,DUVAL,FL,10150,12031,3600.0,L,"JACKSONVILLE, FL",27260.0,"Jacksonville, FL",South,DUVAL,FL,10150,12031,3600.0,L,"JACKSONVILLE, FL",27260.0,"Jacksonville, FL"
County,FL,Escambia County,12033,2.5,2.0,1.3,1.1,1.0,1.0,1.1,ESCAMBIA,FL,10160,12033,6080.0,,"PENSACOLA, FL",37860.0,"Pensacola-Ferry Pass-Brent, FL",South,ESCAMBIA,FL,10160,12033,6080.0,,"PENSACOLA, FL",37860.0,"Pensacola-Ferry Pass-Brent, FL"
